Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales Price,Quantity,Discount,Profit,Order_id_year,Order_Date_year,Days_to_ship,Customer Name Masked,Original Price,Total Sales,Total Profit,Discount Price,Total Discount,Shipping Urgency,Days Since Last Order,Customer Total Sales,Customer Total Quantity,Customer Total Discount
5272,CA-2017-125913,2017-01-16,2017-01-16,Same Day,JO-15145,Corporate,United States,Los Angeles,California,90008,West,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",27.92,4,0.0,8.0968,2017,2017,0,J****O****,27.92,111.68,32.3872,0.0,0.0,Immediate,168.0,18434.049000000003,59,1347.201
5273,CA-2017-125913,2017-01-16,2017-01-16,Same Day,JO-15145,Corporate,United States,Los Angeles,California,90008,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672,7,0.2,-14.9877,2017,2017,0,J****O****,499.59000000000003,2797.704,-104.9139,99.918,699.426,Immediate,0.0,18434.049000000003,59,1347.201
8294,US-2017-168802,2017-03-11,2017-07-11,Standard Class,JO-15145,Corporate,United States,Seattle,Washington,98103,West,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,18.368,4,0.2,5.9696,2017,2017,122,J****O****,22.959999999999997,73.472,23.8784,4.592,18.368,Standard,54.0,18434.049000000003,59,1347.201
4024,CA-2017-130764,2017-10-27,2017-10-28,First Class,JO-15145,Corporate,United States,San Francisco,California,94110,West,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",556.665,5,0.15,6.549,2017,2017,1,J****O****,654.9,2783.325,32.745000000000005,98.235,491.175,Urgent,230.0,18434.049000000003,59,1347.201
4025,CA-2017-130764,2017-10-27,2017-10-28,First Class,JO-15145,Corporate,United States,San Francisco,California,94110,West,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4,0.2,34.742,2017,2017,1,J****O****,119.8,383.36,138.968,23.96,95.84,Urgent,0.0,18434.049000000003,59,1347.201
4712,CA-2014-112403,2014-03-31,2014-03-31,Same Day,JO-15280,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,0.852,1,0.7,-0.5964,2014,2014,0,J****O****,2.8399999999999994,0.852,-0.5964,1.9879999999999995,1.9879999999999995,Immediate,,8109.847999999999,36,1907.8419999999999
5584,CA-2014-116673,2014-12-15,2014-12-19,Second Class,JO-15280,Consumer,United States,San Diego,California,92037,West,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,6.16,2,0.0,1.9712,2014,2014,4,J****O****,6.16,12.32,3.9424,0.0,0.0,Standard,259.0,8109.847999999999,36,1907.8419999999999
1896,CA-2015-109197,2015-12-31,2016-04-01,Standard Class,JO-15280,Consumer,United States,Missoula,Montana,59801,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,487.984,2,0.2,152.495,2015,2015,92,J****O****,609.9799999999999,975.968,304.99,121.99599999999998,243.99199999999996,Standard,323.0,8109.847999999999,36,1907.8419999999999
1605,US-2016-115819,2016-04-19,2016-04-24,Second Class,JO-15280,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,39.96,5,0.2,12.987,2016,2016,5,J****O****,49.949999999999996,199.8,64.935,9.99,49.95,Standard,110.0,8109.847999999999,36,1907.8419999999999
1606,US-2016-115819,2016-04-19,2016-04-24,Second Class,JO-15280,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10000823,Office Supplies,Art,Newell 307,5.46,3,0.0,1.5288,2016,2016,5,J****O****,5.46,16.38,4.586399999999999,0.0,0.0,Standard,0.0,8109.847999999999,36,1907.8419999999999
1607,US-2016-115819,2016-04-19,2016-04-24,Second Class,JO-15280,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73.2,5,0.0,21.228,2016,2016,5,J****O****,73.2,366.0,106.14000000000001,0.0,0.0,Standard,0.0,8109.847999999999,36,1907.8419999999999
1608,US-2016-115819,2016-04-19,2016-04-24,Second Class,JO-15280,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",5.84,1,0.2,1.971,2016,2016,5,J****O****,7.3,5.84,1.971,1.46,1.46,Standard,0.0,8109.847999999999,36,1907.8419999999999
1609,US-2016-115819,2016-04-19,2016-04-24,Second Class,JO-15280,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72,4,0.0,10.224,2016,2016,5,J****O****,22.72,90.88,40.896,0.0,0.0,Standard,0.0,8109.847999999999,36,1907.8419999999999
1610,US-2016-115819,2016-04-19,2016-04-24,Second Class,JO-15280,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,9.336,3,0.2,3.2676,2016,2016,5,J****O****,11.67,28.008000000000003,9.8028,2.334,7.002000000000001,Standard,0.0,8109.847999999999,36,1907.8419999999999
4843,CA-2017-118402,2017-09-29,2017-04-10,Standard Class,JO-15280,Consumer,United States,Memphis,Tennessee,38109,South,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,243.92,5,0.2,-54.882,2017,2017,-172,J****O****,304.9,1219.6,-274.40999999999997,60.98,304.9,,528.0,8109.847999999999,36,1907.8419999999999
1566,CA-2015-132101,2015-03-19,2015-03-25,Standard Class,JO-15550,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,453.576,3,0.2,39.6879,2015,2015,6,J****O****,566.97,1360.728,119.0637,113.394,340.182,Standard,,5233.506,42,1355.194
695,CA-2015-119291,2015-05-14,2015-05-17,First Class,JO-15550,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",198.272,8,0.2,17.3488,2015,2015,3,J****O****,247.83999999999997,1586.176,138.7904,49.568,396.544,Urgent,56.0,5233.506,42,1355.194
696,CA-2015-119291,2015-05-14,2015-05-17,First Class,JO-15550,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-LA-10002312,Office Supplies,Labels,Avery 490,47.36,4,0.2,17.76,2015,2015,3,J****O****,59.199999999999996,189.44,71.04,11.84,47.36,Urgent,0.0,5233.506,42,1355.194
697,CA-2015-119291,2015-05-14,2015-05-17,First Class,JO-15550,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.984,7,0.2,62.8075,2015,2015,3,J****O****,251.23,1406.8880000000001,439.6525,50.246,351.72200000000004,Urgent,0.0,5233.506,42,1355.194
698,CA-2015-119291,2015-05-14,2015-05-17,First Class,JO-15550,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",97.696,4,0.2,31.7512,2015,2015,3,J****O****,122.11999999999999,390.784,127.0048,24.424,97.696,Urgent,0.0,5233.506,42,1355.194
699,CA-2015-119291,2015-05-14,2015-05-17,First Class,JO-15550,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-AR-10001118,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",2.696,1,0.2,0.8088,2015,2015,3,J****O****,3.37,2.696,0.8088,0.674,0.674,Urgent,0.0,5233.506,42,1355.194
700,CA-2015-119291,2015-05-14,2015-05-17,First Class,JO-15550,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,18.588,2,0.7,-13.6312,2015,2015,3,J****O****,61.959999999999994,37.176,-27.2624,43.37199999999999,86.74399999999999,Urgent,0.0,5233.506,42,1355.194
701,CA-2015-119291,2015-05-14,2015-05-17,First Class,JO-15550,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,3,0.7,-3.4272,2015,2015,3,J****O****,16.319999999999997,14.687999999999999,-10.281600000000001,11.423999999999998,34.27199999999999,Urgent,0.0,5233.506,42,1355.194
6947,CA-2015-126466,2015-09-11,2015-11-13,Standard Class,JO-15550,Home Office,United States,Roseville,California,95661,West,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",2.48,2,0.0,1.1656,2015,2015,63,J****O****,2.48,4.96,2.3312,0.0,0.0,Standard,120.0,5233.506,42,1355.194
7723,US-2017-138086,2017-04-16,2017-04-20,Standard Class,JO-15550,Home Office,United States,San Francisco,California,94109,West,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,40.74,3,0.0,12.222,2017,2017,4,J****O****,40.74,122.22,36.666,0.0,0.0,Standard,583.0,5233.506,42,1355.194
3717,CA-2017-144568,2017-05-29,2017-02-06,Standard Class,JO-15550,Home Office,United States,Omaha,Nebraska,68104,Central,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,23.55,5,0.0,1.1775,2017,2017,-112,J****O****,23.55,117.75,5.8875,0.0,0.0,,43.0,5233.506,42,1355.194
3133,CA-2014-107916,2014-08-24,2014-08-26,First Class,JP-15460,Corporate,United States,Oceanside,New York,11572,East,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,13.28,2,0.0,6.3744,2014,2014,2,J****P****,13.28,26.56,12.7488,0.0,0.0,Urgent,,7139.939,54,269.671
3134,CA-2014-107916,2014-08-24,2014-08-26,First Class,JP-15460,Corporate,United States,Oceanside,New York,11572,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",12.672,3,0.2,4.4352,2014,2014,2,J****P****,15.84,38.016000000000005,13.3056,3.168,9.504000000000001,Urgent,0.0,7139.939,54,269.671
3220,US-2015-137008,2015-02-10,2015-08-10,Standard Class,JP-15460,Corporate,United States,Lakewood,New Jursey,08701,East,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,94.85,5,0.0,45.528,2015,2015,181,J****P****,94.85,474.25,227.64,0.0,0.0,Standard,170.0,7139.939,54,269.671
3221,US-2015-137008,2015-02-10,2015-08-10,Standard Class,JP-15460,Corporate,United States,Lakewood,New Jursey,08701,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,51.12,4,0.0,23.004,2015,2015,181,J****P****,51.12,204.48,92.016,0.0,0.0,Standard,0.0,7139.939,54,269.671
3222,US-2015-137008,2015-02-10,2015-08-10,Standard Class,JP-15460,Corporate,United States,Lakewood,New Jursey,08701,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,90.0,1,0.0,32.4,2015,2015,181,J****P****,90.0,90.0,32.4,0.0,0.0,Standard,0.0,7139.939,54,269.671
3661,CA-2016-161676,2016-07-18,2016-07-23,Standard Class,JP-15460,Corporate,United States,Glendale,Arizona,85301,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",33.8,5,0.2,4.225,2016,2016,5,J****P****,42.24999999999999,169.0,21.125,8.45,42.25,Standard,524.0,7139.939,54,269.671
5615,CA-2016-158001,2016-08-23,2016-08-27,Standard Class,JP-15460,Corporate,United States,New York City,New York,10035,East,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",21.3,5,0.0,8.733,2016,2016,4,J****P****,21.3,106.5,43.665000000000006,0.0,0.0,Standard,36.0,7139.939,54,269.671
5617,CA-2016-158001,2016-08-23,2016-08-27,Standard Class,JP-15460,Corporate,United States,New York City,New York,10035,East,OFF-AR-10001954,Office Supplies,Art,Newell 331,29.34,6,0.0,7.9218,2016,2016,4,J****P****,29.34,176.04,47.5308,0.0,0.0,Standard,0.0,7139.939,54,269.671
7760,CA-2016-158925,2016-10-24,2016-10-28,Standard Class,JP-15460,Corporate,United States,Houston,Texas,77041,Central,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",15.552,3,0.2,5.4432,2016,2016,4,J****P****,19.439999999999998,46.656,16.3296,3.888,11.664,Standard,62.0,7139.939,54,269.671
7119,CA-2017-104906,2017-02-13,2017-02-17,Standard Class,JP-15460,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,17.94,3,0.0,8.7906,2017,2017,4,J****P****,17.94,53.82000000000001,26.3718,0.0,0.0,Standard,112.0,7139.939,54,269.671
8975,CA-2017-156622,2017-11-23,2017-11-26,First Class,JP-15460,Corporate,United States,Dallas,Texas,75220,Central,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,36.288,7,0.2,12.7008,2017,2017,3,J****P****,45.35999999999999,254.01599999999996,88.90559999999999,9.072,63.50399999999999,Urgent,283.0,7139.939,54,269.671
8976,CA-2017-156622,2017-11-23,2017-11-26,First Class,JP-15460,Corporate,United States,Dallas,Texas,75220,Central,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,78.304,2,0.2,29.364,2017,2017,3,J****P****,97.88,156.608,58.728,19.576,39.152,Urgent,0.0,7139.939,54,269.671
8977,CA-2017-156622,2017-11-23,2017-11-26,First Class,JP-15460,Corporate,United States,Dallas,Texas,75220,Central,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",127.785,1,0.3,-31.0335,2017,2017,3,J****P****,182.55,127.785,-31.0335,54.765,54.765,Urgent,0.0,7139.939,54,269.671
8978,CA-2017-156622,2017-11-23,2017-11-26,First Class,JP-15460,Corporate,United States,Dallas,Texas,75220,Central,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,6.104,2,0.8,-9.156,2017,2017,3,J****P****,30.520000000000007,12.208,-18.312,24.416000000000007,48.832000000000015,Urgent,0.0,7139.939,54,269.671
8941,CA-2014-130918,2014-08-22,2014-08-24,Second Class,JP-15520,Consumer,United States,North Miami,Florida,33161,South,OFF-SU-10003936,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,7.632,3,0.2,-1.8126,2014,2014,2,J****P****,9.54,22.896,-5.4378,1.908,5.724,Urgent,,13103.388,63,811.692
472,CA-2014-144666,2014-09-11,2014-11-11,Second Class,JP-15520,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,0.0,3.4092,2014,2014,61,J****P****,340.92,1022.76,10.227599999999999,0.0,0.0,Standard,20.0,13103.388,63,811.692
473,CA-2014-144666,2014-09-11,2014-11-11,Second Class,JP-15520,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",222.666,2,0.15,10.4784,2014,2014,61,J****P****,261.96,445.332,20.9568,39.294,78.588,Standard,0.0,13103.388,63,811.692
474,CA-2014-144666,2014-09-11,2014-11-11,Second Class,JP-15520,Consumer,United States,San Francisco,California,94110,West,TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3,703.968,4,0.2,87.996,2014,2014,61,J****P****,879.9599999999999,2815.872,351.984,175.992,703.968,Standard,0.0,13103.388,63,811.692
475,CA-2014-144666,2014-09-11,2014-11-11,Second Class,JP-15520,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0.0,24.9804,2014,2014,61,J****P****,92.52,555.12,149.8824,0.0,0.0,Standard,0.0,13103.388,63,811.692
476,CA-2014-144666,2014-09-11,2014-11-11,Second Class,JP-15520,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",62.65,7,0.0,28.819,2014,2014,61,J****P****,62.65,438.55,201.733,0.0,0.0,Standard,0.0,13103.388,63,811.692
477,CA-2014-144666,2014-09-11,2014-11-11,Second Class,JP-15520,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,94.85,5,0.0,45.528,2014,2014,61,J****P****,94.85,474.25,227.64,0.0,0.0,Standard,0.0,13103.388,63,811.692
1713,CA-2015-145401,2015-01-30,2015-04-02,Standard Class,JP-15520,Consumer,United States,Houston,Texas,77070,Central,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,14.304,6,0.2,5.0064,2015,2015,62,J****P****,17.88,85.824,30.038400000000003,3.576,21.456,Standard,141.0,13103.388,63,811.692
9602,CA-2016-117604,2016-04-09,2016-09-09,Standard Class,JP-15520,Consumer,United States,Jonesboro,Arkansas,72401,South,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,239.5,5,0.0,114.96,2016,2016,153,J****P****,239.5,1197.5,574.8,0.0,0.0,Standard,435.0,13103.388,63,811.692
7889,CA-2016-113117,2016-08-16,2016-08-22,Standard Class,JP-15520,Consumer,United States,Davis,California,95616,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,32.4,5,0.0,15.552,2016,2016,6,J****P****,32.4,162.0,77.75999999999999,0.0,0.0,Standard,129.0,13103.388,63,811.692
5728,CA-2017-117324,2017-08-12,2017-12-13,Standard Class,JP-15520,Consumer,United States,Madison,Wisconsin,53711,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,178.11,3,0.0,32.0598,2017,2017,123,J****P****,178.11,534.33,96.17940000000002,0.0,0.0,Standard,361.0,13103.388,63,811.692
5730,CA-2017-117324,2017-08-12,2017-12-13,Standard Class,JP-15520,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.06,2,0.0,28.0876,2017,2017,123,J****P****,61.06,122.12,56.1752,0.0,0.0,Standard,0.0,13103.388,63,811.692
5731,CA-2017-117324,2017-08-12,2017-12-13,Standard Class,JP-15520,Consumer,United States,Madison,Wisconsin,53711,Central,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",459.92,4,0.0,41.3928,2017,2017,123,J****P****,459.92,1839.68,165.5712,0.0,0.0,Standard,0.0,13103.388,63,811.692
5732,CA-2017-117324,2017-08-12,2017-12-13,Standard Class,JP-15520,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16� x 11�",27.52,4,0.0,12.6592,2017,2017,123,J****P****,27.52,110.08,50.6368,0.0,0.0,Standard,0.0,13103.388,63,811.692
1893,CA-2017-145310,2017-12-22,2017-12-24,Second Class,JP-15520,Consumer,United States,Port Orange,Florida,32127,South,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,7.824,1,0.2,2.934,2017,2017,2,J****P****,9.78,7.824,2.934,1.956,1.956,Urgent,132.0,13103.388,63,811.692
7483,CA-2014-113964,2014-09-23,2014-09-30,Standard Class,JP-16135,Home Office,United States,New York City,New York,10011,East,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,18.464,4,0.2,6.924,2014,2014,7,J****P****,23.08,73.856,27.696,4.616,18.464,Standard,,7998.226000000001,47,1679.2839999999999
7919,CA-2015-152513,2015-04-07,2015-08-07,Second Class,JP-16135,Home Office,United States,San Diego,California,92024,West,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,22.848,2,0.2,7.4256,2015,2015,122,J****P****,28.56,45.696,14.8512,5.712,11.424,Standard,196.0,7998.226000000001,47,1679.2839999999999
8967,CA-2016-134180,2016-03-11,2016-07-11,Standard Class,JP-16135,Home Office,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,72.0,1,0.2,14.4,2016,2016,122,J****P****,90.0,72.0,14.4,18.0,18.0,Standard,339.0,7998.226000000001,47,1679.2839999999999
8968,CA-2016-134180,2016-03-11,2016-07-11,Standard Class,JP-16135,Home Office,United States,Philadelphia,Pennsylvania,19120,East,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,470.155,7,0.3,-13.433,2016,2016,122,J****P****,671.65,3291.085,-94.031,201.49499999999998,1410.465,Standard,0.0,7998.226000000001,47,1679.2839999999999
3104,CA-2016-124562,2016-08-12,2016-12-12,Standard Class,JP-16135,Home Office,United States,Columbus,Ohio,43229,East,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",12.957,7,0.7,-9.5018,2016,2016,122,J****P****,43.19,90.69900000000001,-66.51259999999999,30.232999999999997,211.63099999999997,Standard,154.0,7998.226000000001,47,1679.2839999999999
2759,CA-2016-146171,2016-11-03,2016-03-15,Standard Class,JP-16135,Home Office,United States,Columbus,Georgia,31907,South,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",76.92,4,0.0,31.5372,2016,2016,-233,J****P****,76.92,307.68,126.1488,0.0,0.0,,83.0,7998.226000000001,47,1679.2839999999999
2760,CA-2016-146171,2016-11-03,2016-03-15,Standard Class,JP-16135,Home Office,United States,Columbus,Georgia,31907,South,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,481.32,4,0.0,125.1432,2016,2016,-233,J****P****,481.32,1925.28,500.5728,0.0,0.0,,0.0,7998.226000000001,47,1679.2839999999999
5760,US-2016-111528,2016-12-30,2016-12-30,Same Day,JP-16135,Home Office,United States,Los Angeles,California,90032,West,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,481.32,4,0.0,125.1432,2016,2016,0,J****P****,481.32,1925.28,500.5728,0.0,0.0,Immediate,57.0,7998.226000000001,47,1679.2839999999999
5761,US-2016-111528,2016-12-30,2016-12-30,Same Day,JP-16135,Home Office,United States,Los Angeles,California,90032,West,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,6.384,1,0.2,2.1546,2016,2016,0,J****P****,7.98,6.384,2.1546,1.596,1.596,Immediate,0.0,7998.226000000001,47,1679.2839999999999
3286,CA-2017-150525,2017-02-20,2017-02-25,Standard Class,JP-16135,Home Office,United States,Muskogee,Oklahoma,74403,Central,OFF-AR-10002375,Office Supplies,Art,Newell 351,6.56,2,0.0,1.9024,2017,2017,5,J****P****,6.56,13.12,3.8048,0.0,0.0,Standard,52.0,7998.226000000001,47,1679.2839999999999
3287,CA-2017-150525,2017-02-20,2017-02-25,Standard Class,JP-16135,Home Office,United States,Muskogee,Oklahoma,74403,Central,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,13.11,3,0.0,3.4086,2017,2017,5,J****P****,13.11,39.33,10.2258,0.0,0.0,Standard,0.0,7998.226000000001,47,1679.2839999999999
6770,CA-2017-139787,2017-09-19,2017-09-23,Standard Class,JP-16135,Home Office,United States,Columbus,Georgia,31907,South,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5,0.0,13.452,2017,2017,4,J****P****,35.4,177.0,67.26,0.0,0.0,Standard,211.0,7998.226000000001,47,1679.2839999999999
5804,US-2017-106796,2017-12-05,2017-05-19,Standard Class,JP-16135,Home Office,United States,Springfield,Ohio,45503,East,OFF-AR-10003504,Office Supplies,Art,Newell 347,10.272,3,0.2,1.1556,2017,2017,-200,J****P****,12.84,30.816000000000003,3.4668,2.568,7.704000000000001,,77.0,7998.226000000001,47,1679.2839999999999
1370,US-2015-103471,2015-12-24,2015-12-28,Standard Class,JR-15670,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",590.058,7,0.7,-786.744,2015,2015,4,J****R****,1966.8599999999997,4130.406,-5507.2080000000005,1376.8019999999997,9637.613999999998,Standard,,6382.766,14,9648.143999999998
1371,US-2015-103471,2015-12-24,2015-12-28,Standard Class,JR-15670,Consumer,United States,Colorado Springs,Colorado,80906,West,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",14.04,3,0.2,1.5795,2015,2015,4,J****R****,17.549999999999997,42.12,4.7385,3.51,10.53,Standard,0.0,6382.766,14,9648.143999999998
1336,CA-2016-122133,2016-05-16,2016-05-23,Standard Class,JR-15670,Consumer,United States,Middletown,Connecticut,06457,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",552.56,4,0.0,0.0,2016,2016,7,J****R****,552.56,2210.24,0.0,0.0,0.0,Standard,144.0,6382.766,14,9648.143999999998
4976,CA-2015-142202,2015-09-18,2015-09-23,Second Class,JR-16210,Corporate,United States,Jacksonville,Florida,32216,South,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,717.12,9,0.2,152.388,2015,2015,5,J****R****,896.4,6454.08,1371.492,179.28,1613.52,Standard,,13315.346,41,2974.104
8842,US-2016-112396,2016-09-02,2016-02-13,Standard Class,JR-16210,Corporate,United States,San Francisco,California,94110,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97,3,0.0,39.5868,2016,2016,-202,J****R****,89.97,269.90999999999997,118.76039999999999,0.0,0.0,,350.0,13315.346,41,2974.104
8843,US-2016-112396,2016-09-02,2016-02-13,Standard Class,JR-16210,Corporate,United States,San Francisco,California,94110,West,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,31.86,2,0.0,11.151,2016,2016,-202,J****R****,31.86,63.72,22.302,0.0,0.0,,0.0,13315.346,41,2974.104
900,US-2016-114622,2016-10-04,2016-12-04,First Class,JR-16210,Corporate,United States,Springfield,Ohio,45503,East,OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,8.904,2,0.7,-6.5296,2016,2016,61,J****R****,29.679999999999996,17.808,-13.0592,20.775999999999996,41.55199999999999,Standard,32.0,13315.346,41,2974.104
6119,CA-2017-143378,2017-09-19,2017-09-25,Standard Class,JR-16210,Corporate,United States,Springfield,Oregon,97477,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976,3,0.2,19.1976,2017,2017,6,J****R****,239.97,575.928,57.592800000000004,47.994,143.982,Standard,350.0,13315.346,41,2974.104
6120,CA-2017-143378,2017-09-19,2017-09-25,Standard Class,JR-16210,Corporate,United States,Springfield,Oregon,97477,West,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,23.832,3,0.2,6.5538,2017,2017,6,J****R****,29.79,71.49600000000001,19.6614,5.958,17.874000000000002,Standard,0.0,13315.346,41,2974.104
6121,CA-2017-143378,2017-09-19,2017-09-25,Standard Class,JR-16210,Corporate,United States,Springfield,Oregon,97477,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",409.216,8,0.2,61.3824,2017,2017,6,J****R****,511.52,3273.728,491.0592,102.304,818.432,Standard,0.0,13315.346,41,2974.104
